step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
40,4.288058418962105,6.109019311442013,-0.6001683297530287,-0.3308021827984402,5.9539398735996025,6.243589382378838,1.0124660567682096,-1.1067576446052825,3.3732508540415513,8.14472014353779,-1.4687771328168213,-0.30445645684464984,5.415007846600929,7.477009034062137,-1.4253813563713367,-0.46721300164807983,4.0675235991790535,4.8022515810671,1.3338439570960647,-0.6861926100726468
41,4.258050002474454,6.092479202302091,-0.5801051227217464,-0.3196254485739174,6.004563176438013,6.188251500148574,1.024384811184845,-1.0957352593641354,3.29981199740071,8.129497320695556,-1.4685368820023637,-0.30561319702980005,5.343738778782362,7.453648383979733,-1.4254444669886457,-0.4670204187521739,4.134215797033857,4.767941950563468,1.3355362553696009,-0.6828930447686115
42,4.229044746338367,6.076497929873395,-0.5590430750418636,-0.30790112724801155,6.055782416997255,6.133464737180367,1.0356000585314418,-1.0851417044652163,3.226385153300592,8.114216660844066,-1.4683119625625562,-0.3066919963019813,5.2724665554329295,7.430297363042124,-1.422403549351875,-0.46581565696777405,4.200992609802337,4.733797298325038,1.337161951302612,-0.6797042856923818
43,4.201092592586274,6.061102873510994,-0.5370573157471734,-0.29567085033381857,6.107562419923827,6.079207651957106,1.0461810006201484,-1.074944330624347,3.152969555172464,8.098882061028968,-1.4681009464339099,-0.3077005217412836,5.2013463779653355,7.407006580193735,-1.4158750434885519,-0.4634734631811037,4.267850707367468,4.699812084040419,1.3387277298472318,-0.6766151530508886
44,4.174239726798915,6.0463193309943035,-0.5142235927472459,-0.28297657752436034,6.159871469954834,6.025460435425889,1.0561896301293856,-1.0651119496124113,3.0795645078507685,8.083497034941905,-1.4679025450562984,-0.30864561914474387,5.130552625790908,7.383832907034679,-1.4059537413984322,-0.46002528509668067,4.33478709385983,4.665981326387874,1.3402397120174183,-0.6736152569022369
45,4.148528547161553,6.032170502118086,-0.4906180695329487,-0.26986048440930405,6.212680951461303,5.972204837945268,1.065681605341281,-1.0556148521298998,3.0061693805979535,8.068064753984668,-1.4677155945501092,-0.3095334125977677,5.060254938720986,7.3608316427798455,-1.392740784251844,-0.45550462780641543,4.401799079460701,4.6323005635427625,1.3417035241954036,-0.6706949031874585
46,4.1239976436849055,6.01867747789762,-0.4663171254171407,-0.2563648521783133,6.265965031728367,5.919424095338774,1.0747070149310374,-1.0464247856669007,2.932783600870448,8.05258808335478,-1.467539042413223,-0.31036939119842477,4.990617899508393,7.338056411389525,-1.3763432666804245,-0.44994692373566514,4.468884255670471,4.59876581838339,1.343124359479833,-0.6678450081956805
47,4.100681787414048,6.005859235288705,-0.44139715973039556,-0.24253195954207402,6.3197003824749185,5.867102856055428,1.083311047201868,-1.037514903512423,2.859406648749787,8.037069613794857,-1.4673719356004646,-0.3111584847182319,4.921800736174372,7.315559065202741,-1.3568738350876608,-0.4433894006971676,4.536040473644462,4.565373567973606,1.3445070322189412,-0.6650570203477407
48,4.078611929427528,5.993732637311601,-0.4159344003722762,-0.22840397709129498,6.3738659348350115,5.815227110879807,1.091534576379635,-1.0288596933341936,2.786038051969764,8.021511689558945,-1.4672134098529575,-0.3119051297232189,4.853957044419989,7.293389595167883,-1.3344502811180152,-0.4358709484252933,4.603265825255409,4.532120716956219,1.3428316614312732,-0.6608344972415181
49,4.057815209408915,5.982312438457036,-0.3900047170987838,-0.21402286430293022,6.4284426636539935,5.763784126213097,1.0994146769763322,-1.0204348916266177,2.7126773814771163,8.005916433072784,-1.4670626801520488,-0.31261332745915826,4.787234530364088,7.271596047746619,-1.3091951314098915,-0.4274319839584729,4.670407408326973,4.499078992094143,1.3378369073327496,-0.6550548946620817
